rid,id,text
B00KMRGF28_387_A2CWJW76X1NX01,B00KMRGF28_387_A2CWJW76X1NX01:1,"I will give advise any prospective buyers this is not great laptop, Its good for web browsing and word processing"
B00KMRGF28_381_AH6TXTDWVUNLS,B00KMRGF28_381_AH6TXTDWVUNLS:0,Fantastic for the price - just wish it the keys were illuminated.
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:0,If your on a budget.... Save up longer.
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:1,This laptop isn't worth a single cent.
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:2,I couldn't even install linux on it.
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:3,Windows runs very poorly.
B00KMRGF28_365_A2PNKW6SVO157M,B00KMRGF28_365_A2PNKW6SVO157M:4,Just save your money and get something better.
B00KMRGF28_361_A2ZAFMJE8NXOWA,B00KMRGF28_361_A2ZAFMJE8NXOWA:0,awesome price for a laptop that lasts more than 8 hours without recharging!
B00KMRGF28_361_A2ZAFMJE8NXOWA,B00KMRGF28_361_A2ZAFMJE8NXOWA:1,are u serious?
B00KMRGF28_361_A2ZAFMJE8NXOWA,B00KMRGF28_361_A2ZAFMJE8NXOWA:2,awesome!
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:0,This laptop is a complete cheap junk.
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:1,By just looking at it you will realize it's crap.
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:2,It's not what you pay for.
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:3,The case is made from cheap plastic.
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:4,In the description it said there is Bluetooth but no there isn't.
B00KMRGF28_349_AHASB3H3S2SRN,B00KMRGF28_349_AHASB3H3S2SRN:5,"I'm warning you, You're wasting your money on this"
B00KMRGF28_346_A3IUXJAOQJ8HV9,B00KMRGF28_346_A3IUXJAOQJ8HV9:0,Love the computer.
B00KMRGF28_346_A3IUXJAOQJ8HV9,B00KMRGF28_346_A3IUXJAOQJ8HV9:1,Hate Windows 8.1!
B00KMRGF28_347_A1FPZ7S75O56CA,B00KMRGF28_347_A1FPZ7S75O56CA:0,It dosn't even have a disc compartment
B00KMRGF28_348_AIWOQEEVFQO42,B00KMRGF28_348_AIWOQEEVFQO42:0,Had to return the computer.
B00KMRGF28_348_AIWOQEEVFQO42,B00KMRGF28_348_AIWOQEEVFQO42:1,Keeps freezing
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:0,No ethernet outlet
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:1,Disc drive will not open or function
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:2,Odd - unusual Dell Commands
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:3,Would have exchanged instantly - but had to use as if for College immediately.
B00KMRGF28_341_A23O6JB0TUPOJG,B00KMRGF28_341_A23O6JB0TUPOJG:4,Unimpressed.
B00KMRGF28_337_A129TBZO0BVAG7,B00KMRGF28_337_A129TBZO0BVAG7:0,Terrific laptop.
B00KMRGF28_337_A129TBZO0BVAG7,B00KMRGF28_337_A129TBZO0BVAG7:1,Works beautifully.
B00KMRGF28_338_AB8T657A2V2QS,B00KMRGF28_338_AB8T657A2V2QS:0,great price.
B00KMRGF28_338_AB8T657A2V2QS,B00KMRGF28_338_AB8T657A2V2QS:1,just what we needed for our daughter to do her on line math class
B00KMRGF28_335_A1FNSDXR0J2ITC,B00KMRGF28_335_A1FNSDXR0J2ITC:0,This is a great home computer.
B00KMRGF28_335_A1FNSDXR0J2ITC,B00KMRGF28_335_A1FNSDXR0J2ITC:1,"It is very, very quiet."
B00KMRGF28_335_A1FNSDXR0J2ITC,B00KMRGF28_335_A1FNSDXR0J2ITC:2,"The only reason I didn't give it a 5 star is, I feel I have to reach so far to type on the key board."
B00KMRGF28_335_A1FNSDXR0J2ITC,B00KMRGF28_335_A1FNSDXR0J2ITC:3,You also have to press firmly on the keys.
B00KMRGF28_335_A1FNSDXR0J2ITC,B00KMRGF28_335_A1FNSDXR0J2ITC:4,Otherwise this is a great computer great prices.
B00KMRGF28_331_A3LXQO6K4ZK6O6,B00KMRGF28_331_A3LXQO6K4ZK6O6:0,Was easy to set up and has been easy to learn to use it.
B00KMRGF28_331_A3LXQO6K4ZK6O6,B00KMRGF28_331_A3LXQO6K4ZK6O6:1,Works good and is fast enough for me.
B00KMRGF28_331_A3LXQO6K4ZK6O6,B00KMRGF28_331_A3LXQO6K4ZK6O6:2,Good product for a good price.
B00KMRGF28_316_A3L8EIJHMTXINF,B00KMRGF28_316_A3L8EIJHMTXINF:0,It was too cheaply constructed.
B00KMRGF28_316_A3L8EIJHMTXINF,B00KMRGF28_316_A3L8EIJHMTXINF:1,"It also gave me an introduction to Windows 8, which I hope will be discontinued it the future."
B00KMRGF28_314_APXO9NLLX6Q8X,B00KMRGF28_314_APXO9NLLX6Q8X:0,The Computer Is Horrible Its To Slow.
B00KMRGF28_314_APXO9NLLX6Q8X,B00KMRGF28_314_APXO9NLLX6Q8X:1,The Thing That You Insert CDs Into Won't Open.
B00KMRGF28_314_APXO9NLLX6Q8X,B00KMRGF28_314_APXO9NLLX6Q8X:2,I Won't Ever Buy A Computer Off Amazon Again That's For Sure!
B00KMRGF28_310_A1PZTEOLNEN3ER,B00KMRGF28_310_A1PZTEOLNEN3ER:0,not a good computer at all.
B00KMRGF28_310_A1PZTEOLNEN3ER,B00KMRGF28_310_A1PZTEOLNEN3ER:1,We returned two days later.
B00KMRGF28_310_A1PZTEOLNEN3ER,B00KMRGF28_310_A1PZTEOLNEN3ER:2,They were excellent to handle our return and post our refund back into our account the next day.
B00KMRGF28_310_A1PZTEOLNEN3ER,B00KMRGF28_310_A1PZTEOLNEN3ER:3,Thank you!
B00KMRGF28_285_AULBCYLXY34W9,B00KMRGF28_285_AULBCYLXY34W9:0,Great price and computer!
B00KMRGF28_285_AULBCYLXY34W9,B00KMRGF28_285_AULBCYLXY34W9:1,"I bought this laptop computer for my parents, they only access their facebook and e-mail accounts, see family pictures, etc."
B00KMRGF28_285_AULBCYLXY34W9,B00KMRGF28_285_AULBCYLXY34W9:2,They loved it.
B00KMRGF28_285_AULBCYLXY34W9,B00KMRGF28_285_AULBCYLXY34W9:3,"It's easy to operate and it's very light (my parents are almost 60 yo, they can't carry a heavy computer while traveling)."
B00KMRGF28_285_AULBCYLXY34W9,B00KMRGF28_285_AULBCYLXY34W9:4,"But here's something I hadn't realized before buying it: there isn't an optical drive, which means NO CDs or DVDs!"
B00KMRGF28_284_A3FA96H7RRL740,B00KMRGF28_284_A3FA96H7RRL740:0,This product was DOA.
B00KMRGF28_284_A3FA96H7RRL740,B00KMRGF28_284_A3FA96H7RRL740:1,Fired up and worked for the first day and then the display died on my wife while she was taking a timed test.
B00KMRGF28_284_A3FA96H7RRL740,B00KMRGF28_284_A3FA96H7RRL740:2,Would not recommend.
B00KMRGF28_278_ARETX4KDPRVUN,B00KMRGF28_278_ARETX4KDPRVUN:0,Pretty good laptop.
B00KMRGF28_278_ARETX4KDPRVUN,B00KMRGF28_278_ARETX4KDPRVUN:1,Good for basic stuff.
B00KMRGF28_278_ARETX4KDPRVUN,B00KMRGF28_278_ARETX4KDPRVUN:2,Don't try to use to play any pc games or anything.
B00KMRGF28_278_ARETX4KDPRVUN,B00KMRGF28_278_ARETX4KDPRVUN:3,Just for simple web browsing and media streaming.
B00KMRGF28_278_ARETX4KDPRVUN,B00KMRGF28_278_ARETX4KDPRVUN:4,Pretty premium feel for the low price.
B00KMRGF28_258_A2TSDHTJ0H7733,B00KMRGF28_258_A2TSDHTJ0H7733:0,I have so much trouble turning the computer on.
B00KMRGF28_258_A2TSDHTJ0H7733,B00KMRGF28_258_A2TSDHTJ0H7733:1,It comes on for seconds then shuts itself off.
B00KMRGF28_258_A2TSDHTJ0H7733,B00KMRGF28_258_A2TSDHTJ0H7733:2,"My mistake was to not research this one, no DVD and no place to insert my ad card to download pictures."
B00KMRGF28_258_A2TSDHTJ0H7733,B00KMRGF28_258_A2TSDHTJ0H7733:3,I was in a big hurry to buy a computer just to produce a newsletter for my job.
B00KMRGF28_258_A2TSDHTJ0H7733,B00KMRGF28_258_A2TSDHTJ0H7733:4,I should have waited to find a higher quality computer.
B00KMRGF28_163_A2D8S1LRNDVO7T,B00KMRGF28_163_A2D8S1LRNDVO7T:0,"i'm very happy,this laptop is beatifull, is'nt slow at all."
B00KMRGF28_163_A2D8S1LRNDVO7T,B00KMRGF28_163_A2D8S1LRNDVO7T:1,"but it doesn't have a cd unit, anyway the other thing is that the laptop does not have an ethernet port for cable connecting."
B00KMRGF28_163_A2D8S1LRNDVO7T,B00KMRGF28_163_A2D8S1LRNDVO7T:2,just wifi....
B00KMRGF28_163_A2D8S1LRNDVO7T,B00KMRGF28_163_A2D8S1LRNDVO7T:3,"the screen is big, and everything was as described"
B00KMRGF28_185_A1JE1DCYMIWKJ4,B00KMRGF28_185_A1JE1DCYMIWKJ4:0,"For everyday use, you can't really go wrong with this laptop."
B00KMRGF28_185_A1JE1DCYMIWKJ4,B00KMRGF28_185_A1JE1DCYMIWKJ4:1,"If, like me, you will be paying bills, occasionally reading the news, or just buying stuff on line, Then this is a winner."
B00KMRGF28_185_A1JE1DCYMIWKJ4,B00KMRGF28_185_A1JE1DCYMIWKJ4:2,"If you are a gamer or need it for heavy computer use, get something else."
B00KMRGF28_185_A1JE1DCYMIWKJ4,B00KMRGF28_185_A1JE1DCYMIWKJ4:3,It's a good starter computer that is extremely light on the wallet.
B00KMRGF28_185_A1JE1DCYMIWKJ4,B00KMRGF28_185_A1JE1DCYMIWKJ4:4,"Like i said, Good for basic stuff and as a starter."
B00KMRGF28_185_A1JE1DCYMIWKJ4,B00KMRGF28_185_A1JE1DCYMIWKJ4:5,Still getting use to Window 8.
B00KMRGF28_185_A1JE1DCYMIWKJ4,B00KMRGF28_185_A1JE1DCYMIWKJ4:6,Has a built in camera which i do not use.
B00KMRGF28_185_A1JE1DCYMIWKJ4,B00KMRGF28_185_A1JE1DCYMIWKJ4:7,Sturdy but only for typical wear and tear.
B00KMRGF28_208_A2O3P3SPKVXD1W,B00KMRGF28_208_A2O3P3SPKVXD1W:0,Can not believe the price!
B00KMRGF28_208_A2O3P3SPKVXD1W,B00KMRGF28_208_A2O3P3SPKVXD1W:1,"Amazing computer,  perfect for school."
B00FU83YWS_201_A14L9PF5EWEZUN,B00FU83YWS_201_A14L9PF5EWEZUN:0,I've had my Lenovo for a little over a month now and it does everything i want it to do and more.
B00FU83YWS_201_A14L9PF5EWEZUN,B00FU83YWS_201_A14L9PF5EWEZUN:1,i really have nothing negative to say about it.
B00FU83YWS_201_A14L9PF5EWEZUN,B00FU83YWS_201_A14L9PF5EWEZUN:2,The keyboard is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue.
B00FU83YWS_201_A14L9PF5EWEZUN,B00FU83YWS_201_A14L9PF5EWEZUN:3,it is a great value for what you get.
B00FU83YWS_201_A14L9PF5EWEZUN,B00FU83YWS_201_A14L9PF5EWEZUN:4,i can run somewhat modern games like Skyrim and Fallout New Vegas with no issues.
B0096VDM8G_56_A2VQJTD3UB6YZ9,B0096VDM8G_56_A2VQJTD3UB6YZ9:0,I get giddy every time I use this thing.
B0096VDM8G_56_A2VQJTD3UB6YZ9,B0096VDM8G_56_A2VQJTD3UB6YZ9:1,It is a thing of beauty and fast enough.
B0096VDM8G_56_A2VQJTD3UB6YZ9,B0096VDM8G_56_A2VQJTD3UB6YZ9:2,What's fast enough?
B0096VDM8G_56_A2VQJTD3UB6YZ9,B0096VDM8G_56_A2VQJTD3UB6YZ9:3,When you click and don't wait.
B0096VDM8G_56_A2VQJTD3UB6YZ9,B0096VDM8G_56_A2VQJTD3UB6YZ9:4,"Waiting is horrible, and not waiting is the best thing on earth."
B0096VDM8G_56_A2VQJTD3UB6YZ9,B0096VDM8G_56_A2VQJTD3UB6YZ9:5,"So yes, it is ridiculously fast."
B0096VDM8G_56_A2VQJTD3UB6YZ9,B0096VDM8G_56_A2VQJTD3UB6YZ9:6,The battery will get you from LA to NY no problem.
B00KMRGF28_386_A1QTE23J88FVZX,B00KMRGF28_386_A1QTE23J88FVZX:0,THE 8.1.WAY DIFFERENT THAN MY OTHER COMPUTER SO WE HAVE TO GET USE  TO IT.
B00KMRGF28_386_A1QTE23J88FVZX,B00KMRGF28_386_A1QTE23J88FVZX:1,IT IS VERY LIGHT AND THE PICTURE IS NICE  AND THE PRICE WAS AMAZING.
B00KMRGF28_386_A1QTE23J88FVZX,B00KMRGF28_386_A1QTE23J88FVZX:2,CAN EVEN READMY KINDLE ON THIS COMPUTER
B00KMRGF28_380_A3NKFNBLS4N4RJ,B00KMRGF28_380_A3NKFNBLS4N4RJ:0,"excellent item, shipped on time, met my expectations, it doesnt heat at all, dont use it for gaming"
B00KMRGF28_213_A1HYE6WQREOY5C,B00KMRGF28_213_A1HYE6WQREOY5C:0,for the price this is a super product out of the box.
B00KMRGF28_213_A1HYE6WQREOY5C,B00KMRGF28_213_A1HYE6WQREOY5C:1,It wont wow you with its speed but who can complain at $249.
B00KMRGF28_213_A1HYE6WQREOY5C,B00KMRGF28_213_A1HYE6WQREOY5C:2,plus this computer comes with a full size keyboard.
B00KMRGF28_213_A1HYE6WQREOY5C,B00KMRGF28_213_A1HYE6WQREOY5C:3,NO junkware!!
B00KMRGF28_213_A1HYE6WQREOY5C,B00KMRGF28_213_A1HYE6WQREOY5C:4,"This computer is great for someone who is looking to manage their online life(banling, facebook etc) and some basic offline work using MS Office."
B00KMRGF28_213_A1HYE6WQREOY5C,B00KMRGF28_213_A1HYE6WQREOY5C:5,the only drawback is no DVD player.. but for $20 you can buy an external one
B00AH4A950_3_A20TCCBI6TXGYX,B00AH4A950_3_A20TCCBI6TXGYX:0,Very light and beautiful.
B00AH4A950_3_A20TCCBI6TXGYX,B00AH4A950_3_A20TCCBI6TXGYX:1,It's just a little slow.
B00AH4A950_16_A2URULTKOCNGPZ,B00AH4A950_16_A2URULTKOCNGPZ:0,five starts
B00AH4A950_17_A2TWJVVUH3GN61,B00AH4A950_17_A2TWJVVUH3GN61:0,Terribly slow...
B00AH4A950_17_A2TWJVVUH3GN61,B00AH4A950_17_A2TWJVVUH3GN61:1,Start up time took forever everything runs very slowly.
B00AH4A950_14_A3ODX2HCMPBUCA,B00AH4A950_14_A3ODX2HCMPBUCA:0,Screen broke 1 month outside warranty.
B00AH4A950_14_A3ODX2HCMPBUCA,B00AH4A950_14_A3ODX2HCMPBUCA:1,Overall build quality is cheap.
B00AH4A950_14_A3ODX2HCMPBUCA,B00AH4A950_14_A3ODX2HCMPBUCA:2,Avoid Acer.
B00AH4A950_15_A7XMOAALJQNFP,B00AH4A950_15_A7XMOAALJQNFP:0,Not bad.
B00AH4A950_15_A7XMOAALJQNFP,B00AH4A950_15_A7XMOAALJQNFP:1,"Nice and light, seems to help your work instead of becoming work itself."
B00AH4A950_15_A7XMOAALJQNFP,B00AH4A950_15_A7XMOAALJQNFP:2,Perfect size for me.
B00AH4A950_15_A7XMOAALJQNFP,B00AH4A950_15_A7XMOAALJQNFP:3,"Probably not a gaming machine, which I have zero interest in."
B00AH4A950_11_AC5RTYQQU6A9A,B00AH4A950_11_AC5RTYQQU6A9A:0,i just love this ultrabook
