rid,id,text
g187207-d3721902-r279950763,g187207-d3721902-r279950763:7,"seul le vin était correct en rapport Q/P, les entrées et desserts sont inégaux quant à eux."
g187207-d7343067-r258261585,g187207-d7343067-r258261585:0,"Très déçu, peu d'amabilité, je pense que l'hygiène n'est pas au rendez-vous (serveuse cheveux détachées et gras) le cuisinier surpris en train de piquer dans les plats avec ses doigts, vaisselles très sales, viandes cuites à l'avance, nourriture sans saveur, pain vendu dès l'entrée et en libre service en salle."
g187207-d7343067-r258261585,g187207-d7343067-r258261585:1,Passez votre chemin ça vaut mieux à surtout ne pas recommander.
g187207-d778869-r286120323,g187207-d778869-r286120323:0,Cuisine à la fois raffinée et généreuse qui travaille avec des produits de qualité.
g187207-d778869-r286120323,g187207-d778869-r286120323:1,Le service est très agréable !
g187207-d778869-r286120323,g187207-d778869-r286120323:2,"Ce restaurant est devenu notre préféré sur Poitiers, nous le recommandons donc vivement !!!"
g187207-d778869-r286120323,g187207-d778869-r286120323:3,
g187209-d2416523-r258651167,g187209-d2416523-r258651167:0,"Vraiment ravi très joli resto, accueil très sympathique avec un serveur à l'ecoute et de très bon conseil , niveau repas vraiment très bon rien à redire."
g187209-d2416523-r258651167,g187209-d2416523-r258651167:1,Je conseille ce petit resto a tous.
g187209-d2416523-r258651167,g187209-d2416523-r258651167:2,"Je pense y retourner très vite en couple cette fois ci car le cadre et magnifique, la nourriture est délicieuse et l'accueil très chaleureux"
g187209-d2416523-r258651167,g187209-d2416523-r258651167:3,
g187209-d3331856-r241685274,g187209-d3331856-r241685274:0,"Nous avons très bien été accueilli, par une jolie serveuse, mais le reste a été une expérience horrible."
g187209-d3331856-r241685274,g187209-d3331856-r241685274:1,40 minutes montre en main pour avec une salade abîmée et des pattes réchauffer qui devaient au moins avoir 3 jours.
g187209-d3331856-r241685274,g187209-d3331856-r241685274:2,Le pain était sec et rassi.
g187209-d3331856-r241685274,g187209-d3331856-r241685274:3,Mauvais rapport qualité/prix.
g187209-d4070250-r259984150,g187209-d4070250-r259984150:0,"Le cadre est charmant , bien agencé et convivial !"
g187209-d4070250-r259984150,g187209-d4070250-r259984150:1,"Le patron sympathique et les vins servis au verre ou en bouteille sont bons ..beaucoup d'originalité dans les tapas proposées , au demeurant , fort bons ..."
g187209-d4070250-r259984150,g187209-d4070250-r259984150:2,Un peu cher toutefois
g187209-d4070250-r259984150,g187209-d4070250-r259984150:3,
g187209-d6735398-r237571768,g187209-d6735398-r237571768:0,La livraison de brunch à domicile est vraiment une idée de génie!
g187209-d6735398-r237571768,g187209-d6735398-r237571768:1,"Si l'on ajoute à cela des produits frais, du goûts et des recettes originales, c'est le paradis!"
g187209-d6735398-r237571768,g187209-d6735398-r237571768:2,"Les prix sont également très raisonnables (20 euros pour la formule la plus élevée, livraison incluse) et les quantités, plus que copieuses."
g187209-d6735398-r237571768,g187209-d6735398-r237571768:3,"Les confitures maison sont un délice, je vous conseille prune - fenouil, association atypique mais divine!"
g187212-d2215986-r140498637,g187212-d2215986-r140498637:0,Cet endroit mériterait d'etre ouvert plus souvent et d'avoir plus de place et du personnel.
g187212-d2215986-r140498637,g187212-d2215986-r140498637:1,"Car des bagels ça change des snacks habituels, la place est sympa."
g187212-d2215986-r140498637,g187212-d2215986-r140498637:2,Mais cette gentille patronne est vite débordée.
g187212-d2215986-r140498637,g187212-d2215986-r140498637:3,"Ces bagels sont bons, peu de choix mais de qualités, et elle a toujours le sourire et le mot sympa."
g187212-d2215986-r140498637,g187212-d2215986-r140498637:4,Si elles améliorent certains points elle peut vite être vicitime de son succès allez y faire un tour si vous êtes curieux.
g187212-d2215986-r140498637,g187212-d2215986-r140498637:5,adresse sympa pour manger sur le pouce le midi loin du gras et des snacks habituels dont on se lasse.
g187212-d2490949-r185625207,g187212-d2490949-r185625207:0,"Super ambiance, tip top entre amis."
g187212-d2490949-r185625207,g187212-d2490949-r185625207:1,Après minuit les habitués fument leurs cigarettes en cachette au bar.
g187212-d2490949-r185625207,g187212-d2490949-r185625207:2,On a même vu une serveuse fumer en cuise !
g187212-d2490949-r185625207,g187212-d2490949-r185625207:3,Rédibitoire pour notre groupe d'amis !
g187212-d954217-r237562692,g187212-d954217-r237562692:0,Endroit à éviter le soir si vous êtes en famille car apparemment il y a quelquefois des soirées à thème et du coup les organisateurs (pas le propriétaire du lieu) nous ont fait comprendre qu'il fallait que l'on parte.
g187253-d1059925-r182398547,g187253-d1059925-r182398547:0,Excellent restaurant.
g187253-d1059925-r182398547,g187253-d1059925-r182398547:1,Ambiance et deco super.
g187253-d1059925-r182398547,g187253-d1059925-r182398547:2,Du changement avec une nouvelle carte.
g187253-d1059925-r182398547,g187253-d1059925-r182398547:3,"Des hamburgers, des pizzas succulentes, des brushettas, et une escalope milanaise exceptionnelle."
g187253-d1059925-r182398547,g187253-d1059925-r182398547:4,Vous allez vous régaler.
g187253-d1066323-r282644003,g187253-d1066323-r282644003:0,Les pizzas sont honnêtement très bonnes !
g187253-d1066323-r282644003,g187253-d1066323-r282644003:1,Le chef ne tire pas sur la marchandise : une pizza bien garnie !
g187253-d1066323-r282644003,g187253-d1066323-r282644003:2,Les serveuses sont souriantes et disponibles.
g187253-d1066323-r282644003,g187253-d1066323-r282644003:3,"Seul bémol : le chef parle (crie) un peu fort sur les serveuses au moindre petit truc de travers, un peu trop stricte à mon goût (je ne voudrais pas être à leur place)."
g187253-d1066323-r282644003,g187253-d1066323-r282644003:4,J'y retournerai quand même bien volontiers ; pour la qualité des pizzas :)
g187253-d1098498-r217655976,g187253-d1098498-r217655976:0,J'y suis allė avec des habitués qui m'en avait dit du bien et qu'elle ne fut pas notre déception:
g187253-d1098498-r217655976,g187253-d1098498-r217655976:1,- service beaucoup trop long sachant que nous sommes arrivés parmi les premiers (19:45) que nous avons été placés au fin fond de la terrasse sur le trottoir et que nous en sommes répartis à 22h15 alors que des gens arrivés après nous sont répartis bien avant...
g187253-d1098498-r217655976,g187253-d1098498-r217655976:2,"- serveur peu précautionneux qui a fait tomber les couverts sur ma compagne en la tâchant sans excuses, pour une table de 4 il nous portait les carafes d'eau une par une (contenance 75 cl) alors que nous lui avions suggéré d'en porter 2 à chaque fois pour que cela arrange tout le monde mais pas entendu ce qui fait que nous avons attendu des fois plus d'un 1/4h pour se désaltérer avec une eau à température ambiante (30°) - Les glaçons nous ont été porté dans une coupe à glace sans cuillère sympa pour l'hygiène!"
g187253-d1098498-r217655976,g187253-d1098498-r217655976:3,"- la nourriture: les pizzas sont bonnes, pour les supions à la persillade passez votre chemin car il y a beaucoup mieux."
g187253-d1098498-r217655976,g187253-d1098498-r217655976:4,"En effet, les supions sont servis à peine frits avec des têtes d'ail entières tout comme les pommes de terre sautées du jamais vu et surtout aucun goût!"
g187253-d1098498-r217655976,g187253-d1098498-r217655976:5,"De plus les pommes de terre étaient trop salées donc besoin de beaucoup d'eau (cf 2ème paragraphe) - Les desserts: citrons givrés rien à dire car c'est de l'habituel industriel, le tiramisu est lui servi avec chantilly et crème anglaise???"
g187253-d1098498-r217655976,g187253-d1098498-r217655976:6,Du jamais vu et surtout sans intérêt pour mon dessert favori qui se suffit sans artifice...
g187253-d1098498-r217655976,g187253-d1098498-r217655976:7,"- le limoncello: à la fin du menu à 30€, servi à température ambiante tout comme l'eau alors que cela se sert glacé..."
g187253-d1098498-r217655976,g187253-d1098498-r217655976:8,
g187253-d1098498-r217655976,g187253-d1098498-r217655976:9,En conclusion pour tout le monde très décevant et le rapport qualité prix n'y est pas du tout tant au niveau du service ou des plats servis car quand on veut mettre en place sa patte dans le décorum il ne faut pas que le reste soit négligé chose que le patron semble avoir perdu de vue alors que son père l'avait bien compris !
g187253-d1223545-r227663690,g187253-d1223545-r227663690:0,J'avais réservé 4 jours à l'avance une table pour 9 personnes vue mer pour un anniversaire.
g187253-d1223545-r227663690,g187253-d1223545-r227663690:1,"Résultat il n'y avait plus de table dispo sur la terrasse vue mer, installée à l'interieur, table pas installée non plus!"
g187253-d1223545-r227663690,g187253-d1223545-r227663690:2,"Wok thai médiocre, 2 salades chèvre/saumon, l'une correcte mais l'autre manquait brousse et feuille de brique!!!"
g187253-d1223545-r227663690,g187253-d1223545-r227663690:3,"Nous réclamons des rinces doigts pour les fruits de mer, ils arrivent en même temps que le dessert avec en excuse ""on en avait plus, on est allé en chercher ailleurs"" étonnant quand on propose des plateaux de fruits de mer."
g187253-d1223545-r227663690,g187253-d1223545-r227663690:4,Pour finir le fraisier (plutot une mousse décoré de quelques fraises) commandé pour l'anniversaire nous est arrivé sur la table comme un cheveu sur la soupe!
g187253-d1223545-r227663690,g187253-d1223545-r227663690:5,Une fois découpé nous nous sommes retrouvé avec un amas de crème dans les assiettes!!!
g187253-d1223545-r227663690,g187253-d1223545-r227663690:6,"Heureusement que j'avais prévu les bougies car aucune attention particulière des serveurs pour savoir si tout allait bien, si le gateau nous convenait, enfin un minimum d'attention aurait été apprécié pour une addition de 270 euros!!!!!!!!!!!!"
g187253-d1234630-r274467132,g187253-d1234630-r274467132:0,Correspond par tous points au piège à touristes par excellence.
g187253-d1234630-r274467132,g187253-d1234630-r274467132:1,On attire les clients avec un panneau de photos de personnalités de passage dans le restaurant.
g187253-d1234630-r274467132,g187253-d1234630-r274467132:2,"Carte alléchante de spécialités locales, service continu et prix exorbitants."
g187253-d1234630-r274467132,g187253-d1234630-r274467132:3,"En effet, on nous accepte à 15 h 00 pour déjeuner à 8, mais le serveur est seul à cette heure et le restaurant est encore bien rempli."
g187253-d1234630-r274467132,g187253-d1234630-r274467132:4,Le service est donc extrêmement long et très désorganisé.
g187253-d1234630-r274467132,g187253-d1234630-r274467132:5,"Quand aux plats, très décevants."
g187253-d1234630-r274467132,g187253-d1234630-r274467132:6,On nous a apporté la pince à homard au moment de débarrasser la table !!! Les cafés sont arrivés bien avant les desserts...
g187253-d1234630-r274467132,g187253-d1234630-r274467132:7,Bref une addition très salée pour un repas très long et mangé sans plaisir !
g187253-d1234630-r281354019,g187253-d1234630-r281354019:0,"Tout d'abord un serveur nous a littéralement sauté dessus lorsque nous lisions la carte, malgré cette méthode plutôt brutale le contenu de la carte avait l'air pas mal, nous avons donc décidés d’accepter, ensuite après avoir fait notre choix, l'attente a été longue, heureusement l'égarement d'une serveuse avec ses assiettes nous a fait passer le temps, elles nous a fait de la peine."
g187253-d1234630-r281354019,g187253-d1234630-r281354019:1,"Or, les plats étaient corrects, par contre dès l'installation des assiettes, le serveur a pris mon demi de Leffe qui n'était pas terminé sans que je m'en aperçoive, c'est une pratique plutôt douteuse pour pousser à la consommation, je suppose qu'il souhaitait que j'en reprenne un autre puisqu'en plus il n'a posé sur la table ni eau, ni pain, j'ai du le demander, et il m'a répondu d'attendre car il n'avait plus de pain, cela voulait il dire qu'il attendait qu'une table se libère pour nous donner sa corbeille?"
g187253-d1234630-r281354019,g187253-d1234630-r281354019:2,"Et pour finir, je me rends à la caisse pour payer, et là, la cerise sur la gâteau il m'annonce qu'ils ne prennent pas la carte, en 2015, avec une situation géographique pareille, et tous ces touristes, c'est la première fois que j'entends cela, ça sent l'arnaque, non?"
g187253-d1234630-r281354019,g187253-d1234630-r281354019:3,"Donc j'ai du retirer avec un serveur qui m'a suivi au cas où j'aurais décidé de ne pas revenir, en plus on a l'impression d'être des voleurs, et à mon retour un monsieur était présent à la caisse, il ne souriait pas et en plus était très désagréable."
g187253-d1234630-r281354019,g187253-d1234630-r281354019:4,"Dommage car le cadre est pas mal, mais je ne conseille à personne ce restaurant, qui en plus était assez cher pour ce que nous avons eu, et sur la note pas de numéro de SIRET, ni le nom du restaurant."
g187253-d1308414-r269942828,g187253-d1308414-r269942828:0,"Nous avons choisi ce restaurant un peu par hasard : garés à deux pas, nous avons été attirés par une carte mettant en valeur des produits frais et le fait maison."
g187253-d1308414-r269942828,g187253-d1308414-r269942828:1,La terrasse sur la place est agréable (peu de circulation).
g187253-d1308414-r269942828,g187253-d1308414-r269942828:2,Le personnel est très prévenant.
g187253-d1308414-r269942828,g187253-d1308414-r269942828:3,La cuisine est raffinée : le menu du marché avec ses 3 entrées surprises est délicieux.
